Title,Text,Category,URL
變更 Slack 顯示模式 | Slack,"如果想要改變工作空間的外觀，你可以選擇新的顯示模式或自己選擇顏色建立自訂顯示模式。

提示：如果想為 Slack 套用深色介面，可以從偏好設定開啟深色模式。



選擇新的顯示模式

如果使用多個工作空間，不妨為每個工作空間選取不同的顯示模式，這有助於區分不同工作空間。你在任何裝置或瀏覽器中開啟 Slack 時，就會看見新的顯示模式。

從桌面按一下側欄中的個人照片。

從功能表選取「偏好設定」。
按一下「顯示模式」。
在「Slack 顯示模式」下方選取一個選項。

注意：有些色盲患者發現我們的視覺輔助顯示模式很有幫助。我們一向致力於讓 Slack 更易於使用，並廣納意見回饋來改善顯示模式。


建立自訂顯示模式
設定自訂色彩
從桌面按一下側欄中的個人照片。

從功能表選取「偏好設定」。
按一下「顯示模式」，然後選取「自訂顯示模式」。
在顏色選擇器中為每個元素選取顏色樣本。
按一下「 關閉圖示」，然後按一下「儲存變更」。

分享你的顯示模式

你的自訂顯示模式只有你可以看到。如果想要展示自己的自訂顯示模式，你可以與他人分享你選取的顏色。

從桌面按一下側欄中的個人照片。

從功能表選取「偏好設定」。
按一下「顯示模式」，然後選取「自訂顯示模式」。
按一下「顯示模式顏色」旁的「 分享」，即可複製你的顯示模式。
前往任何對話，並在訊息中貼上你的顯示模式，然後按 Enter 傳送。該對話中的所有成員都可以選取「套用 Slack 顯示模式」以套用你的顯示模式。

匯入你的舊版顯示模式

如要套用 Slack 更新為新設計之前你所使用的顯示模式的顏色，你可以匯入舊版顯示模式。

從桌面按一下側欄中的個人照片。

從功能表選取「偏好設定」。
按一下「顯示模式」，然後選取「自訂顯示模式」。
在「顯示模式顏色」旁，按一下「 匯入顯示模式」。
按一下「貼上你原本的顯示模式顏色」，然後按一下「套用」。

設定顯示模式偏好設定 

你可以設定另外兩個偏好設定，進一步調整顯示模式的外觀：

視窗漸層
決定你的視窗是純色還是漸層。
深色側欄
根據預設，一些顯示模式的側欄是深色的。如果選擇側欄是淺色的顯示模式，你可以使用深色側欄偏好設定來調整對比度。
從桌面按一下側欄中的個人照片。

從功能表選取「偏好設定」。
按一下「顯示模式」，然後按一下「自訂顯示模式」。
選取你要設定的偏好設定旁邊的框，然後按一下「儲存」。

提示：在某些 Mac 裝置，你可以從偏好設定的「協助工具」區段關閉視窗透明度。",https://slack.com/intl/zh-tw/help/categories/360000047906,https://slack.com/intl/zh-tw/help/articles/205166337-%E8%AE%8A%E6%9B%B4-Slack-%E9%A1%AF%E7%A4%BA%E6%A8%A1%E5%BC%8F
SAML 授權錯誤疑難排解 | Slack,"誰可以使用此功能？
工作空間擁有者和組織擁有者
Business+ 和 Enterprise Grid 方案

SAML 型單次登入 (SSO) 可讓成員透過你選擇的身分提供者 (IDP) 存取 Slack。若你設定時出現問題，請從下表找出你的錯誤訊息，瞭解如何修正。

提示：若表格內找不到你的錯誤訊息，或者你仍有問題，我們的支援團隊隨時樂意協助。如果你需要協助，請按一下此頁面頂端的「聯絡我們」！

什麼導致 SAML 錯誤？

SAML 錯誤出現的原因通常是 SAML 設定時遺漏資訊或輸入不正確的資訊。你可從 IDP 設定解決大部分的問題，但有時也必須更新 Slack 內的 SSO 設定。

SAML 錯誤訊息
錯誤訊息	如何修正
SAML 回應未包含正確的「身分提供者核發者」。請確定 [IDP] 設定中的核發者網址符合以下的「身分提供者核發者」。	檢查你的 IDP 設定，確認你複製到工作空間 SSO 頁面的值正確。IDP 內核發者的值通常是「核發者網址」或「實體網址/識別碼」。
SAML 回應未簽署。請檢查你的 [IDP] 設定。	取消勾選工作空間 SSO 頁面內的「已簽署回應」方塊，或者在 IDP 設定中啟用「簽署回應」。若找不到這些選項，請聯絡你的 IDP。
SAML 回應未包含正確的受眾。請確定你 [IDP] 設定中的服務提供者網址符合下列進階選項中的「服務提供者核發者」。	請確認「服務提供者核發者」符合 IDP 設定內的「受眾」。「受眾」可能也稱為「SP 實體 ID」或「依存方識別碼」。我們支援 https://slack.com 及你的工作空間網址 (https://yourteam.slack.com)。
SAML 回應的判斷提示尚未簽署。請檢查你的 [IDP] 設定。	取消勾選工作空間 SSO 頁面內的「已簽署判斷提示」方塊，或者在 IDP 設定中啟用「簽署回應的判斷提示」。若找不到這些選項，請聯絡你的 IDP。
SAML 回應未包含正確的目的地，其應該看起來像 https://yourteam.slack.com/sso/saml。請檢查你的 [IDP] 設定。	更新 IDP 內的目的地。值的名稱可能會不同，但通常是下列其中一項：回覆網址、ACS 網址、判斷提示取用者服務網址、受信任網址或端點網址。
SAML 回應缺少識別碼屬性。請檢查你的 [IDP] 設定。	請確認納入 IDP 傳送的 NameID 宣告格式正確 (永久)。
SAML 回應及 SAML 回應的判斷提示均未簽署。請檢查你的 [IDP] 設定。	在 IDP 設定中，啟用「簽署回應」、「回應的判斷提示」，或兩者皆啟用。若找不到這些選項，請聯絡你的 IDP。
SAML 回應未簽署 (雖然有包含 EncryptedId 且已簽署並加密的判斷提示)。抱歉，Slack 不支援該格式。請檢查你的 [IDP] 設定。	我們不支援該格式。請啟用「簽署回應」，並確認設定 SSO 時正確遵循指南。
SAML 回應不是 2.0 版。請檢查你的 [IDP] 設定。	請確認 IDP 內使用的是 SAML 2.0。
SAML 回應並未透過 HTTP_POST 綁定寄出。請檢查你的 [IDP] 設定。	請確認你以 POST 傳送 SAML 回應。然後，檢查 IDP 設定內輸入的 SSO 網址是否正確，並確認 IDP 正確設定。
糟糕，簽章驗證看樣子失敗了。請查看你 [IDP] 設定中的簽署認證。	更新工作空間 SSO 頁面的「認證」，以符合 IDP 傳送的認證。
很抱歉，無法剖析或儲存你的 SAML 設定。請重新檢查並再試一次。	SAML 標籤的長度上限為 20 個字元。請檢查 SAML 組態，並確認你選擇的標籤長度不到 20 個字元。",https://slack.com/intl/zh-tw/help/categories/200122103,https://slack.com/intl/zh-tw/help/articles/360037402653-SAML-%E6%8E%88%E6%AC%8A%E9%8C%AF%E8%AA%A4%E7%96%91%E9%9B%A3%E6%8E%92%E8%A7%A3
在頻道中進行有效的合作 | Slack,"工作上的通訊可以透過電子郵件、聊天室和電話等方式進行。但這會造成資訊孤島，難以有效完成工作及分享資訊。

在此教學中，你會學到如何使用 Slack 來：

在頻道中工作
分享檔案與剪輯
明確通訊
上一個教學
	
下一個教學

 

在頻道中工作

Slack 中與團隊針對特定主題的所有通訊全都在頻道內進行。在頻道中工作時，使用提及可引起適當人員的注意，使用表情符號回應可簡化通訊。

提及團隊成員提及群組新增表情符號回應
如果你有問題要問特定的團隊成員，可在頻道中提及成員，以取得他們的注意。他們將收到通知，而且其他團隊成員也可以追蹤以瞭解情況。

試試看：在頻道中使用  符號提及團隊成員，向其提出問題。

 

分享檔案與剪輯

你可以將檔案新增至任何對話，並錄製語音和影片剪輯，就能更輕鬆地與團隊成員一起協作。

新增檔案錄製剪輯
假設你需要分享含有專案資訊的檔案。將檔案新增至專案專屬頻道之中，這樣就能將檔案、與其相關的訊息以及對話的其他內容放在一起。你可以從對話標題中的 檔案標籤瀏覽對話中的所有檔案。 

試試看：將檔案拖放至訊息欄位，即可在對話中新增檔案。

 

明確通訊

若要讓 Slack 中的溝通內容更加清楚明瞭，你可以設定訊息格式。你也可以將訊息排定為稍後傳送，或編輯已傳送的訊息。

訊息格式設定排定訊息編輯訊息
假設你要提供關於文件的意見回饋。要讓團隊能輕鬆掃描訊息，請新增格式化清單訊息。
上一個教學
下一個教學",https://slack.com/intl/zh-tw/help/categories/360000049063,https://slack.com/intl/zh-tw/help/articles/360058495654-%E5%9C%A8%E9%A0%BB%E9%81%93%E4%B8%AD%E9%80%B2%E8%A1%8C%E6%9C%89%E6%95%88%E7%9A%84%E5%90%88%E4%BD%9C
自訂 SAML 單次登入 | Slack,"誰可以使用此功能？
只有工作空間擁有者可使用這項功能
適用於 Business+ 和 Enterprise Grid  方案

若你偏好的身分提供者沒有提供可與 Slack 搭配使用的連接器，則可使用自訂 SAML 連線。

注意：我們很樂意協助你設定，但無法保證連線方式一定能與 Slack 搭配運作。若有問題，請參閱 SAML 授權錯誤疑難排解一文，或是傳送訊息給我們，我們將盡力提供協助。


參數

請參照以下參數來設定自訂 SAML 連線。

佈建

Slack 支援透過 SCIM API 進行身分提供者 (IDP) 初始化流程、服務提供者 (SP) 初始化流程、即時佈建與自動佈建。
如果是採用 SP 初始化單次登入，請前往 https://yourdomain.slack.com。

SSO 備份後網址

https://yourdomain.slack.com/sso/saml
(又稱為「判斷提示取用者服務網址」)

實體識別碼

https://slack.com

注意： Slack 不支援 IDP 中的單一登出或作業階段持續時間設定。做為替代方案，你可以設定作業階段持續時間來限制成員登入 Slack 的時間。

考量事項
Slack 支援 HTTP POST 綁定，但不支援 HTTP REDIRECT。你必須在 IDP 中繼資料內設定 HTTP POST 綁定。
IDP 必須確保使用者已通過認證並獲得授權，才能傳送判斷提示。如果使用者未獲得授權，就不應傳送判斷提示。建議身分提供者將人員重新導向至 HTTP 403 頁面或類似網頁。

包含的設定
NameID (必要)
<saml:Subject>
 <saml:NameID Format=""urn:oasis:names:tc:SAML:2.0:nameid-format:persistent"" NameQualifier=""YOURDOMAIN.slack.com"" SPNameQualifier=""https://slack.com"">Your Unique Identifier</saml:NameID>
</saml:Subject>

注意：為符合 SAML 規範，NameID 不得重複，且應使用虛擬隨機方式產生，而使用者資料 (如員工識別碼) 也不會隨時間變動。

電子郵件屬性 (必要)
 <saml:Attribute Name=""User.Email""
 NameFormat=""urn:oasis:names:tc:SAML:2.0:attrname-format:unspecified"">
 <saml:AttributeValue xsi:type=""xs:anyType"">testuser@youremail.com
 </saml:AttributeValue>
 </saml:Attribute>

使用者名稱屬性 (選用)
<saml:Attribute Name=""User.Username""
 NameFormat=""urn:oasis:names:tc:SAML:2.0:attrname-format:unspecified"">
 <saml:AttributeValue xsi:type=""xs:anyType"">UserName
 </saml:AttributeValue>
 </saml:Attribute>




名字屬性 (選用)
<saml:Attribute Name=""first_name""
 NameFormat=""urn:oasis:names:tc:SAML:2.0:attrname-format:unspecified"">
 <saml:AttributeValue xsi:type=""xs:anyType"">FirstName
 </saml:AttributeValue>
 </saml:Attribute>

姓氏屬性 (選用)
 <saml:Attribute Name=""last_name""
 NameFormat=""urn:oasis:names:tc:SAML:2.0:attrname-format:unspecified"">
 <saml:AttributeValue xsi:type=""xs:anyType"">LastName
 </saml:AttributeValue>
 </saml:Attribute>

認證

公開認證

除了要求簽署 SAML 回應外，Slack 也規定必須貼上有效的 X.509 .pem 認證來驗證個人身分。該認證與 SSL 認證並不相同。

端對端加密金鑰

如果需要 IDP 的端對端加密金鑰，請在工作空間的 SSO 設定中按一下「進階選項」按鈕。接著，你可以查看「簽署 AuthnRequest」偏好設定並找出系統顯示的 Slack 公開加密金鑰。

注意： 若想連線至 Active Directory 同盟服務 (ADFS) 執行個體，請參閱「ADFS 單次登入」一文以取得詳細資料。",https://slack.com/intl/zh-tw/help/categories/200122103,https://slack.com/intl/zh-tw/help/articles/205168057-%E8%87%AA%E8%A8%82-SAML-%E5%96%AE%E6%AC%A1%E7%99%BB%E5%85%A5
在 Slack 中使用畫板 | Slack,"誰可以使用此功能？
所有成員和訪客
適用於所有方案

當你需要分享簡單訊息容納不下的資訊 (例如專案計畫或會議記錄) 時，請建立畫板。畫板是 Slack 內建的介面，讓你可建立格式完整的內容，並與他人分享。

提示：多數的範本都包含畫板，這些預先設定的工具組合是專門設計來協助你加速工作的。如果你沒有使用範本，可以瀏覽在 Slack 中使用畫板的幾種方法。


建立畫板

你可建立畫板來存放目前在處理的任何內容，無論是會議記錄、專案簡介，還是研究發現皆可。你之後可以在任何對話中分享這些資訊。 

桌面行動版
將游標放在「 更多」上方，然後選取「 畫板」。

按一下右上角的「新畫板」或「從範本開始」。

提示：新增畫板標籤於任何對話中，即可直接從對話標題中存取該畫板。


尋找及管理現有畫板
桌面行動版

要瀏覽你建立的畫板或者你有「檢視」或「編輯」權限的畫板，按一下側欄中的「畫板」。

將游標放在「 更多」上方，然後按一下「 畫板」。

使用 「篩選工具」和 「排序」下拉式功能表，依照 「最近檢視項目」或「上次更新時間」排序，或搜尋特定畫板。
在清單中選取畫板開啟，或按一下「  三個點圖示」進行管理。

 

編輯畫板

畫板擁有者和具有編輯權限的任何人員都可以對畫板進行變更並新增留言。如果你需要編輯只能檢視的畫板，請依照以下步驟請求存取權限： 

在桌面上，依序按一下畫板右上角的「 僅可檢視」和「請求編輯存取權」。
你的請求將傳送給畫板擁有者審核。一旦請求核准，你將收到通知。

你可以重複步驟 1 以傳送待處理請求的提醒。

提示：請參閱我們的「管理畫板存取權指南」瞭解如何分享畫板和指派權限。

注意：目前無法在行動版中請求編輯權限。


套用格式

你可以在畫板的文字上套用多種格式，例如標題、區塊引文和項目符號清單。你也可以在畫板中插入音訊和視訊，以內嵌方式播放影音內容，且插入的檔案或其他畫板全都會包含在預覽中。

桌面行動版

新增封面影像

從我們的圖片庫選擇封面影像，或上傳自己的封面影像以進一步自訂。

從畫板按一下「  刪節號圖示」，然後按一下「新增封面影像」。
如果要自訂封面，將游標放在影像上，然後按一下「編輯」。
從圖片庫選擇影像，或按一下「上傳」新增自己的影像。
按一下儲存。


設定文字格式

使用畫板底部的格式設定列設定文字格式，將內容整理為條列式清單，或插入剪輯和檔案等媒體。

從畫板開始輸入內容，即會顯示格式工具列。
按一下「 格式設定圖示」，便會顯示文字格式設定選項。從清單中選取文字格式設定選項。

如要變更格式設定，請先反白文字以顯示格式設定列，接著再套用「粗體」、「斜體」和 刪除線


新增顏色圖形庫

如果想要醒目顯示畫板中的某個區段，可以新增顏色圖形庫，為該內容增添有顏色的背景。

將游標置於畫板中的任一位置。
按一下「 加號按鈕」，然後選取「  顏色圖形庫」。
要變更背景顏色，按一下「  六個點圖示」，然後將游標暫留在「背景顏色」上方，然後選取一個選項。


嵌入媒體和檔案

將游標置於畫板中的任一位置。
按一下「 加號按鈕」，接著從清單中選取選項以新增媒體。

如要重新排列畫板中的內容，長按「  六個點圖示」，然後將內容拖曳至新位置。

提示：按一下「 六個點圖示」，即可複製區段連結、新增留言，以及存取其他格式設定選項。


使用工具列

你可以從工具列存取下列常用動作。選取一個選項，將該選項新增至畫板中：

 開啟表情符號瀏覽器，並在文字中新增表情符號

  上傳檔案

 將文字格式設定為檢查清單

  建立表格

新增欄

提示：如要存取格式設定選項、插入物件或透過捷徑嵌入檔案，請在鍵盤上按 /。


在畫板中提及人員

如要在畫板中直接通知某人，使用 @ 符號並加上該人員的名稱，即可提及對方。只要與提及的人員分享過畫板，他們就會在側欄中的「 活動標籤」旁邊看到數字通知。沒有畫板存取權限的成員不會收到通知。


針對畫板留言

使用留言功能可留下意見回饋或展開討論。畫板中留言的運作方式與對話串中的訊息一樣，  對話串 檢視畫面和  活動標籤中都會顯示新的回覆。

新增註記
桌面行動版
開啟畫板。
尋找要留言的文字，然後按一下「  六個點圖示」並選擇「  新增留言」。
輸入留言，然後按 Enter 以新增。

提示：比起留言，按一下「  新增回應圖示」改用表情符號回應。


檢視留言
桌面行動版
開啟畫板。
按一下畫板標題中的「  三個點圖示」，然後選擇「顯示所有對話串」。
如要依照「最近」、「未讀」或「已解決」來排序留言，請按一下「  篩選圖示」。

提示：如要解決留言，按一下留言對話串上方的「  解決圖示」。


刪除畫板

你可以刪除你建立或你擁有的畫板，也能在刪除後 24 小時內還原。

刪除畫板還原已刪除的畫板
在畫板中，按一下「  三個點圖示」，然後選取「刪除畫板」。
按一下「刪除畫板」。

注意：刪除和還原畫板的選項僅適用於桌面版。",https://slack.com/intl/zh-tw/help/categories/200111606,https://slack.com/intl/zh-tw/help/articles/203950418-%E5%9C%A8-Slack-%E4%B8%AD%E4%BD%BF%E7%94%A8%E7%95%AB%E6%9D%BF
適用於 Slack 購物的嚴格客戶認證機制 | Slack,"為了遵守歐盟的支付服務指令 2 (PSD2)，Slack 將支援嚴格客戶認證 (SCA) 機制。自 2019 年 9 月 14 日起，你購買 Slack 的方式可能會受到影響，因此請繼續閱讀以深入瞭解。

備註：續約的付款作業預計不會受到影響，但我們也將支援 SCA 進行這些交易。 


SCA 與 Slack 購物

嚴格客戶認證機制要求使用雙因素驗證才能完成交易。如果你訂閱的是 Slack 其中一個付費方案，購物時需要向銀行驗證，才能完成交易。

請注意，各銀行會自行決定如何實施相關安全性措施，為你提供多一層保障。


付款錯誤

若你在 Slack 購買時遇到任何問題，可能需要重新付款，或使用不同的卡片付款。若問題持續出現，請聯絡銀行尋求更多協助。",https://slack.com/intl/zh-tw/help/categories/200122103,https://slack.com/intl/zh-tw/help/articles/360034839794-%E9%81%A9%E7%94%A8%E6%96%BC-Slack-%E8%B3%BC%E7%89%A9%E7%9A%84%E5%9A%B4%E6%A0%BC%E5%AE%A2%E6%88%B6%E8%AA%8D%E8%AD%89%E6%A9%9F%E5%88%B6-
管理表情符號偏好設定 | Slack,"Slack 中的表情符號既有趣，又對完成工作很有幫助。你可以調整預設膚色、顯示偏好設定及一鍵式表情符號回應，充分運用表情符號功能。


選擇您的預設膚色
桌面行動版
按一下訊息欄位的笑臉圖示，以開啟功能表。
按一下右下角的 ✋ 手圖示。

選擇預設膚色。

提示：你可以按一下出現在訊息欄位中的特定表情符號，快速瀏覽可用的膚色。 


設定表情符號顯示偏好設定

有一些用於管理 Slack 中表情符號如何顯示的偏好設定：

將表情符號顯示為 Unicode 或純文字
選擇讓無文字訊息中的表情符號大一點
將輸入的表情符號圖示轉換為表情符號
從桌面按一下側欄中的個人照片。

從功能表選取「偏好設定」。
選取訊息與媒體。
在「表情符號」下方勾選或取消勾選方塊，以設定偏好設定。

注意：Slack 在 Mac 和 iOS 裝置上將依照 Apple 風格來顯示表情符號，在 Windows、Linux 和 Android 裝置上則採用 Google 風格。


設定一鍵式表情符號回應的偏好設定

一鍵式表情符號回應讓您能夠近乎即時在 Slack 中回應訊息 — 只要將游標暫留在訊息上方，然後從三個表情符號選項中選擇即可。擁有者和管理員可以選擇您看到的預設一鍵式回應，但您可以使用以下步驟進行自訂。

從桌面按一下側欄中的個人照片。

選取「偏好設定」。
選取訊息與媒體。
在「表情符號」下方，勾選或取消勾選「在訊息上顯示一鍵式回應」旁的方塊。如果已勾選，請勾選方塊，以選取三個表情符號。",https://slack.com/intl/zh-tw/help/categories/360000047906,https://slack.com/intl/zh-tw/help/articles/4406393601683-%E7%AE%A1%E7%90%86%E8%A1%A8%E6%83%85%E7%AC%A6%E8%99%9F%E5%81%8F%E5%A5%BD%E8%A8%AD%E5%AE%9A
下載或刪除應用程式的資料存放區 | Slack,"誰可以使用此功能？
協作處理應用程式的成員
適用於付費方案

如果需要下載或刪除在 Slack 代管基礎架構中託管的應用程式的資料存放區，你可以使用 API 或 Slack 命令列介面 (CLI)。要進行這些操作，你必須是應用程式的共同作業者。

提示：如果無法將自己新增為共同作業者，你可以請應用程式開發人員按照以下步驟操作。

下載應用程式的資料存放區
使用 API
如要下載單筆記錄，請呼叫 apps.datastore.get API。 
如要下載整個資料存放區，請呼叫 apps.datastore.query API。 
使用 CLI
下載並安裝 Slack CLI (如果尚未安裝)。 
在終端機中，將工作目錄更改為應用程式的專案目錄。 
如要下載資料存放區中的單筆記錄，請使用 slack datastore get 命令。如要下載資料存放區中的所有記錄，請使用 slack datastore query --output json 命令。如果資料存放區包含一頁以上的記錄，你可能需要使用分頁功能來擷取所有記錄。 

刪除應用程式的資料存放區
使用 API
如要刪除單筆記錄，請呼叫 apps.datastore.delete API。所有輸出資料都將是 JSON 格式。 
使用 CLI
下載並安裝 Slack CLI (如果尚未安裝)。 
在終端機中，將工作目錄更改為應用程式的專案目錄。 
如要刪除資料存放區中的單筆記錄，請使用 slack datastore delete 命令。 
如要刪除整個資料存放區，你有兩種方式可以選擇：

•  使用 slack datastore query 命令判斷欲刪除之所有記錄的識別碼，然後使用 slack datastore delete 逐一刪除這些記錄。 
• 從應用程式資訊清單中移除資料存放區，並使用 slack deploy --force 命令重新部署應用程式，即可刪除整個資料存放區表格。",https://slack.com/intl/zh-tw/help/categories/200122103,https://slack.com/intl/zh-tw/help/articles/15945329427859-%E4%B8%8B%E8%BC%89%E6%88%96%E5%88%AA%E9%99%A4%E6%87%89%E7%94%A8%E7%A8%8B%E5%BC%8F%E7%9A%84%E8%B3%87%E6%96%99%E5%AD%98%E6%94%BE%E5%8D%80
,,https://slack.com/intl/zh-tw/help/categories/200122103,https://slack.com/intl/zh-tw/help/articles/360033808693-Enterprise-Grid-%E9%9C%80%E8%A6%81%E8%A1%8C%E5%8B%95%E5%AF%86%E7%A2%BC-
為工作空間或組織管理一鍵式表情符號回應 | Slack,"誰可以使用此功能？
工作空間擁有者/管理員以及組織擁有者/管理員
適用於所有方案

一鍵式表情符號回應透過在您將游標暫留在訊息上時顯示三個表情符號，來協助您快速新增回應。擁有者和管理員可以視需要選擇當其工作空間或 Enterprise Grid 組織中的所有人在使用一鍵式表情符號回應時看到的預設選項。

注意：成員可以撤銷一鍵式表情符號回應的預設設定，並從其偏好設定中選取不同的表情符號。

為一鍵式回應選擇預設表情符號
免費版、Pro 版和 Business+ 方案Enterprise Grid 方案
從桌面按一下側欄中的工作空間名稱。

 從功能表選取「工具與設定」，然後按一下「自訂」。
 按一下頁面頂端的「表情符號」標籤。
在一鍵式回應下，按一下方塊，來選取一鍵式表情符號回應的預設選項。",https://slack.com/intl/zh-tw/help/categories/200122103,https://slack.com/intl/zh-tw/help/articles/360056881694-%E7%82%BA%E5%B7%A5%E4%BD%9C%E7%A9%BA%E9%96%93%E6%88%96%E7%B5%84%E7%B9%94%E7%AE%A1%E7%90%86%E4%B8%80%E9%8D%B5%E5%BC%8F%E8%A1%A8%E6%83%85%E7%AC%A6%E8%99%9F%E5%9B%9E%E6%87%89
為你的工作空間或組織管理電子郵件接收功能 | Slack,"誰可以使用此功能？
工作空間擁有者/管理員和組織擁有者/管理員
適用於付費方案

寄送電子郵件給 Slack 可幫助你將所有工作通訊內容在同一處集中保存。Business+ 方案及 Enterprise Grid 方案的擁有者和管理員可以為工作空間或 Enterprise Grid 組織啟用或停用電子郵件接收功能。任何付費方案的擁有者和管理員都能決定成員是否有權限建立頻道和私訊的電子郵件地址。


管理接收電子郵件

Business+ 方案及 Enterprise Grid 方案的擁有者和管理員可以決定自己的工作空間或組織是否允許接收電子郵件。

Business+ 方案Enterprise Grid 方案
按一下側欄中的工作空間名稱。

將游標放在「工具與設定」上，然後按一下「工作空間設定」。
按一下「接收電子郵件」旁的「展開」。
勾選或取消勾選「啟用接收電子郵件」旁的方塊。
按一下「儲存」。

注意：若停用接收電子郵件，成員仍可使用電子郵件應用程式傳送電子郵件至 Slack。為避免此狀況，工作空間擁有者可限制電子郵件應用程式或將之自工作空間移除。

注意：Pro 方案的擁有者和管理員無法管理工作空間的電子郵件接收。


管理傳送電子郵件至頻道及私訊的權限

根據預設，所有成員 (訪客除外) 都可以建立電子郵件地址以傳送電子郵件至頻道及私訊。如果有需要，擁有者與管理員可以管理此功能的存取權。

Pro 方案Business+ 方案Enterprise Grid 方案
工作空間擁有者和管理員可管理誰有權限在自己的工作空間建立頻道和私訊的電子郵件地址：


按一下側欄中的工作空間名稱。

將游標放在「工具與設定」上，然後按一下「工作空間設定」。
按一下頁面頂端的「權限」標籤。
在「頻道電子郵件地址」旁，按一下「展開」。
選擇可建立頻道及私訊電子郵件地址的成員。如果你選取「任何擁有者或管理員」，則可勾選「同時包括這幾個特定的使用者與群組」旁的方塊，並從下拉式功能表選取人員或使用者群組。
按一下「儲存」。

建立電子郵件網域允許清單

工作空間擁有者和組織擁有者可視需要建立電子郵件網域允許清單，確保僅來自特定網域的電子郵件可傳送至 Slack。 

Business+ 方案Enterprise Grid 方案
按一下側欄中的工作空間名稱。

將游標放在「工具與設定」上，然後按一下「工作空間設定」。
按一下頁面上方的「設定」標籤。
按一下「限制誰可以傳送電子郵件至頻道」旁的「展開」。
勾選「啟用頻道電子郵件地址和個人轉寄電子郵件地址的網域允許清單」旁的方塊。
請在文字欄位新增網域，然後按一下「儲存」",https://slack.com/intl/zh-tw/help/categories/200122103,https://slack.com/intl/zh-tw/help/articles/360053335433-%E7%82%BA%E4%BD%A0%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%A9%BA%E9%96%93%E6%88%96%E7%B5%84%E7%B9%94%E7%AE%A1%E7%90%86%E9%9B%BB%E5%AD%90%E9%83%B5%E4%BB%B6%E6%8E%A5%E6%94%B6%E5%8A%9F%E8%83%BD
尋找並使用畫板範本 | Slack,"誰可以使用此功能？
所有成員
適用於付費方案

畫板可以從零開始建立，也可以透過範本開始建立。瀏覽工作空間或 Enterprise Grid 組織中的可用範本，可助你開始使用畫板，或使用標準化格式來處理你經常記錄的流程。

提示：你還可以建立並分享自訂畫板範本。


尋找並使用畫板範本
在桌面將游標暫留在「  更多」上方，然後選取「  畫板」。

在右上角按一下「 新增」，然後選取「從範本開始」。
搜尋範本，或從清單中選取。
按一下範本以預覽，然後按一下「使用範本」。新畫板將開啟，你可以進行編輯和分享。",https://slack.com/intl/zh-tw/help/categories/200111606,https://slack.com/intl/zh-tw/help/articles/25893367794195-%E5%B0%8B%E6%89%BE%E4%B8%A6%E4%BD%BF%E7%94%A8%E7%95%AB%E6%9D%BF%E7%AF%84%E6%9C%AC
管理自訂清單範本設定 | Slack,"誰可以使用此功能？
所有成員 (預設) 
適用於付費方案

根據預設，工作空間或 Enterprise Grid 組織中的所有成員都可以建立自訂清單範本供他人使用。擁有者和管理員可以限制，僅授予特定角色此權限。

選擇可建立清單範本的人員
Pro 和 Business+ 方案Enterprise Grid 方案
在「 首頁」分頁中，按一下側欄的工作空間名稱。

將游標放在「工具與設定」上，然後按一下「工作空間設定」。
在左側欄的「管理」下方，選取「管理權限」。如果沒有看到左側欄，請按一下左上角的「 功能表」。
選取「 帳號類型」。 
按一下「建立團隊的清單範本」旁邊的「 三個點圖示」，然後選取「編輯權限」。 
選擇可以建立清單範本的角色。 
按一下「儲存」。",https://slack.com/intl/zh-tw/help/categories/200122103,https://slack.com/intl/zh-tw/help/articles/35657736621459-%E7%AE%A1%E7%90%86%E8%87%AA%E8%A8%82%E6%B8%85%E5%96%AE%E7%AF%84%E6%9C%AC%E8%A8%AD%E5%AE%9A
